status,seed,target_deterministic_share,lexical_variation,p_transform,realized_det_pct,weighted_ads,unweighted_ads,cross_company_consistency,n_products_train,n_train_lines,n_test_lines,rules_whole_set_accuracy,rules_coverage,retrieval_whole_set_accuracy,retrieval_coverage,retrieval_cutoff_used,paired_diff_point,paired_diff_ci_low,paired_diff_ci_high,empirical_winner,r3_selected_mechanism,r3_agrees_with_empirical,elapsed_seconds
ok,31004,0.0,True,0.3,0.4583883751651255,0.7256006628003314,0.8181788354523817,0.661860134303622,757,6035,1688,0.4994075829383886,0.7274881516587678,0.6332938388625592,1.0,75,-0.13388625592417058,-0.15047393364928907,-0.1172985781990521,retrieval,llm_required,,4.677
ok,31005,0.0,True,0.3,0.4718969555035129,0.7151104417670683,0.8236344015038709,0.6412176435805585,854,7968,2116,0.5203213610586012,0.75,0.6498109640831758,1.0,75,-0.12948960302457468,-0.14461247637051045,-0.11436672967863903,retrieval,llm_required,,5.075
ok,31006,0.0,True,0.3,0.45738295318127253,0.7118162736140264,0.8165967003766813,0.6256489105665708,833,8099,2134,0.4845360824742268,0.7296157450796626,0.6105904404873477,1.0,75,-0.12605435801312087,-0.14104967197750706,-0.11105904404873473,retrieval,llm_required,,5.98
ok,31007,0.0,True,0.3,0.49764150943396224,0.6874534901026939,0.8196420501961738,0.6202667546420203,848,6719,1801,0.495835646862854,0.742365352581899,0.6385341476957246,1.0,75,-0.1426985008328706,-0.16046640755136032,-0.1254858411993337,retrieval,llm_required,,3.85
ok,31008,0.0,True,0.3,0.48333333333333334,0.6981237748529824,0.8254899838532981,0.6315441831891294,780,7142,1922,0.48647242455775236,0.7320499479708636,0.6165452653485952,1.0,75,-0.13007284079084286,-0.14620187304890742,-0.11394380853277836,retrieval,llm_required,,6.661
ok,31009,0.0,True,0.3,0.45875,0.6947489299509343,0.8179447457223624,0.6372018182586062,800,9579,2735,0.5224862888482632,0.780255941499086,0.63363802559415,1.0,75,-0.11115173674588674,-0.12358318098720289,-0.09945155393053007,retrieval,llm_required,,6.559
ok,31010,0.0,True,0.3,0.4810126582278481,0.7205549690846026,0.8164276030335741,0.6358432400027807,790,6631,1763,0.504254112308565,0.7277368122518435,0.6307430516165626,1.0,75,-0.12648893930799765,-0.14350538854225753,-0.11060692002268863,retrieval,llm_required,,4.348
ok,31011,0.0,True,0.3,0.4919653893695921,0.7135435327839484,0.815958396415407,0.6454109659635905,809,5582,1474,0.47421981004070557,0.7089552238805971,0.6031207598371777,1.0,75,-0.12890094979647215,-0.14721845318860238,-0.11058344640434192,retrieval,llm_required,,2.834
ok,31012,0.0,True,0.3,0.5267489711934157,0.7273085253002559,0.835717452055308,0.6665848330148046,729,5079,1437,0.5059151009046625,0.7146833681280446,0.6367432150313153,1.0,75,-0.13082811412665274,-0.1482254697286013,-0.1127348643006264,retrieval,llm_required,,3.383
ok,31013,0.0,True,0.3,0.5139240506329114,0.7108433734939759,0.8297336695906335,0.6077387546353378,790,5727,1466,0.4931787175989086,0.723055934515689,0.6200545702592087,1.0,75,-0.12687585266030016,-0.14529331514324695,-0.10845839017735337,retrieval,llm_required,,3.337
ok,31014,0.0,True,0.3,0.4837451235370611,0.7227504244482174,0.8228512886564734,0.617893821026457,769,5890,1437,0.47738343771746694,0.7105080027835768,0.6005567153792624,1.0,75,-0.12317327766179542,-0.14265831593597772,-0.10508002783576897,retrieval,llm_required,,2.883
ok,31015,0.0,True,0.3,0.4820766378244747,0.7309729157209865,0.8275185611477656,0.6603584930143613,809,6609,1854,0.5215749730312838,0.7292340884573895,0.6553398058252428,1.0,75,-0.133764832793959,-0.14994606256742182,-0.1175836030204962,retrieval,llm_required,,5.407
ok,31016,0.0,True,0.3,0.4743276283618582,0.7420958166505591,0.8264109883536994,0.6500559866920903,818,7243,1805,0.5407202216066482,0.7523545706371191,0.6537396121883656,1.0,75,-0.1130193905817174,-0.12908587257617732,-0.09750692520775617,retrieval,llm_required,,5.717
ok,31017,0.0,True,0.3,0.44138755980861244,0.7266474067959829,0.8113458767393443,0.6335757613123139,836,7269,1884,0.4968152866242038,0.714968152866242,0.6236730360934183,1.0,75,-0.12685774946921446,-0.14225053078556266,-0.11093418259023358,retrieval,llm_required,,6.624
ok,31018,0.0,True,0.3,0.5113636363636364,0.7242372881355932,0.8299578864799649,0.6244553278998268,792,5900,1589,0.5059786028949025,0.7212083071113908,0.6331025802391441,1.0,75,-0.12712397734424163,-0.14411579609817504,-0.10887350534927631,retrieval,llm_required,,4.365
